Country,Year,life_expectancy,gdp_per_capita,health_expenditure,pop_65plus,school_enrollment,pm25_pollution,fertility_rate,Region,IncomeGroup
LB,2017,78.192,8608.21084982387,7.80357552,7.8471502540207,63.1400703776303,18.8914613898948,2.372,Middle East & North Africa,Lower middle income
LB,2018,78.263,9174.53666204759,8.07031727,8.33008097515432,64.2435656996928,19.9808899582131,2.347,Middle East & North Africa,Lower middle income
LB,2019,78.208,8905.88005497437,8.68533897,8.77970915650001,65.2767643910733,20.5970090578064,2.327,Middle East & North Africa,Lower middle income
LB,2020,76.299,5561.19166950397,7.48221779,9.12370630072702,65.89697761206,19.2310172881236,2.308,Middle East & North Africa,Lower middle income
LC,2000,70.779,5879.56191426207,4.86549902,6.3284914510516,70.9955215454102,22.9678841195504,2.207,Latin America & Caribbean ,Upper middle income
LC,2001,71.367,5570.45247098106,5.12139463,6.56217528465737,73.2953567504883,22.7623698642573,2.125,Latin America & Caribbean ,Upper middle income
LC,2002,71.707,5567.89428424719,5.38887024,6.58372566366207,73.8339385986328,22.307384781651,2.032,Latin America & Caribbean ,Upper middle income
LC,2003,72.188,6058.60622059326,5.24069643,6.58841359590859,75.6025085449219,21.7581900274592,1.939,Latin America & Caribbean ,Upper middle income
LC,2004,72.453,6494.60034867886,4.76760817,6.58674249112574,74.9941787719727,21.2700467574092,1.863,Latin America & Caribbean ,Upper middle income
LC,2005,72.544,6863.43641919345,4.86039829,6.5926460944276,79.0845108032227,20.9982161272287,1.807,Latin America & Caribbean ,Upper middle income
LC,2006,72.794,7611.17856675319,5.1270175,6.61489807308013,83.6699066162109,20.9474952990289,1.765,Latin America & Caribbean ,Upper middle income
LC,2007,72.86,7964.38211480117,5.54166603,6.71562608042537,88.3509292602539,20.9823479426668,1.7,Latin America & Caribbean ,Upper middle income
LC,2008,72.963,8516.96075488787,5.09061956,6.9134961420553,94.5392303466797,21.0475349754885,1.7,Latin America & Caribbean ,Upper middle income
LC,2009,72.946,8250.52180732734,5.24410772,7.16583710340646,96.8615798950195,21.0878173148401,1.735,Latin America & Caribbean ,Upper middle income
LC,2010,72.768,8673.68720340529,5.05056047,7.36923405487796,97.0315628051758,21.0479558780675,1.673,Latin America & Caribbean ,Upper middle income
LC,2011,72.962,9128.99442011613,5.06134319,7.50024737923528,96.6020889282227,20.6119269898378,1.5,Latin America & Caribbean ,Upper middle income
LC,2012,72.86,9260.30006551714,4.92510271,7.63385316928033,93.3481292724609,21.0465307968291,1.5,Latin America & Caribbean ,Upper middle income
LC,2013,72.687,9577.21733754358,5.07107592,7.75948341249996,91.4860382080078,21.8244150541212,1.5,Latin America & Caribbean ,Upper middle income
LC,2014,72.676,10044.8218377677,4.6836338,7.87677624419643,90.7485504150391,22.2578153815924,1.485,Latin America & Caribbean ,Upper middle income
LC,2015,72.932,10334.9860823918,4.57866001,7.98807349153395,90.9497604370117,23.9677087919965,1.473,Latin America & Caribbean ,Upper middle income
LC,2016,72.552,10638.1269396653,4.51095486,8.10009906288786,89.6722183227539,24.0761301376266,1.461,Latin America & Caribbean ,Upper middle income
LC,2017,72.522,11333.1123822102,4.45561934,8.22379240339794,88.9026336669922,23.0833259465748,1.448,Latin America & Caribbean ,Upper middle income
LC,2018,72.655,11642.6984727769,4.27262402,8.36586316568465,88.7150192260742,23.2729579590218,1.436,Latin America & Caribbean ,Upper middle income
LC,2019,72.249,11794.0597229805,4.290905,8.52717105281673,88.3461303710938,23.070500576614,1.424,Latin America & Caribbean ,Upper middle income
LC,2020,72.308,8411.07474936367,7.01033401,8.70909198010665,88.7376327514648,23.7585855502375,1.411,Latin America & Caribbean ,Upper middle income
LK,2010,74.463,2808.36244503709,3.7414515,7.42722778757253,92.3497085571289,22.0458163253294,2.134,South Asia,Lower middle income
LK,2011,74.74,3224.95745150496,3.5819521,7.68004813925886,94.108642578125,19.3067208821847,2.144,South Asia,Lower middle income
LK,2012,75.187,3327.77613691283,3.30659294,7.97040481622156,94.6744689941406,20.9131853685461,2.173,South Asia,Lower middle income
LK,2013,75.546,3739.43181100202,3.69365358,8.29233506128403,95.1442636196356,21.9721781997635,2.178,South Asia,Lower middle income
LK,2014,75.757,3972.04375736464,3.46786141,8.63567606310462,93.4926277980089,19.7831265390581,2.134,South Asia,Lower middle income
LK,2015,75.99,4057.7158346231,3.6826396,8.99054561576392,94.4516928962286,17.9117046245301,2.09,South Asia,Lower middle income
LK,2016,76.136,4149.19190775593,3.61788416,9.34550801437968,93.9037221276375,19.521371968942,2.062,South Asia,Lower middle income
LK,2017,76.239,4398.88828068715,3.33093429,9.69368587386127,94.0418660922689,18.3492016336564,2.044,South Asia,Lower middle income
LK,2018,76.485,4358.56095906047,3.6418879,10.0359733858419,95.9107331693991,20.8478350946817,2.033,South Asia,Lower middle income
LR,2000,51.852,298.485340578945,2.69215393,3.11799410986551,34.139778137207,40.1117652111733,5.875,Sub-Saharan Africa ,Low income
LR,2011,59.486,568.087865520004,8.58399582,3.24983887793421,43.64794921875,43.0911306066352,4.97,Sub-Saharan Africa ,Low income
LR,2014,59.21,706.714490064507,8.09817886,3.19742803568614,36.7695617675781,34.3461135841224,4.622,Sub-Saharan Africa ,Low income
LR,2015,59.248,692.590082351257,10.38244438,3.18482020658746,36.3728485107422,51.1180873244019,4.523,Sub-Saharan Africa ,Low income
LR,2020,61.267,616.787867006715,12.90504265,3.22135500135111,37.7416801452637,42.3616590279287,4.174,Sub-Saharan Africa ,Low income
LS,2000,48.783,442.779545779081,5.15633392,4.52913874005508,28.7576808929443,24.5043099431081,3.605,Sub-Saharan Africa ,Lower middle income
LS,2001,47.153,412.677473676821,6.59075689,4.58464464905718,30.2747707366943,23.7869834305804,3.63,Sub-Saharan Africa ,Lower middle income
LS,2002,45.95,388.92334985135,5.8607502,4.62776216122995,31.2329406738281,22.7786136777816,3.682,Sub-Saharan Africa ,Lower middle income
LS,2003,44.921,583.270036200288,5.33754826,4.65845213125961,32.0320014953613,21.7379693349774,3.619,Sub-Saharan Africa ,Lower middle income
LS,2004,44.039,766.685820928242,5.24658537,4.68109900468209,34.4488716125488,20.9238190524334,3.508,Sub-Saharan Africa ,Lower middle income
LS,2005,43.611,861.381496414995,4.67452669,4.69738504799608,36.768440246582,20.5949314804153,3.428,Sub-Saharan Africa ,Lower middle income
LS,2006,43.182,925.467485502842,5.40532398,4.67092959737798,38.4086112976074,21.0739780096359,3.414,Sub-Saharan Africa ,Lower middle income
LS,2007,43.66,861.188420899563,7.22251844,4.58452076609027,41.5562515258789,22.2617938837023,3.442,Sub-Saharan Africa ,Lower middle income
LS,2008,44.304,898.482517882593,7.66648197,4.47092241425997,44.7508811950684,23.784393532221,3.392,Sub-Saharan Africa ,Lower middle income
LS,2009,45.055,878.847950537772,8.9529829,4.35081223878442,49.1937294006348,25.2677913847987,3.309,Sub-Saharan Africa ,Lower middle income
LS,2010,46.045,1119.47557793042,7.4048481,4.23461278165922,54.2426986694336,26.338001871042,3.25,Sub-Saharan Africa ,Lower middle income
LS,2011,46.93,1280.73390931581,8.99487114,4.12731522053774,56.9506416320801,26.9481719895266,3.343,Sub-Saharan Africa ,Lower middle income
LS,2012,48.235,1217.93071228944,9.98601341,4.03518659112755,59.0772018432617,26.5241576357391,3.296,Sub-Saharan Africa ,Lower middle income
LS,2013,49.547,1151.03735837227,10.97986031,3.97003847305913,57.7590713500977,25.2428493312626,3.283,Sub-Saharan Africa ,Lower middle income
LS,2014,50.786,1173.5377928819,9.98823929,3.93997564527287,58.2575629391492,26.801156032785,3.239,Sub-Saharan Africa ,Lower middle income
LS,2015,51.83,1121.19851342518,9.25280476,3.89919944844927,59.3985096286536,25.8911063728927,3.217,Sub-Saharan Africa ,Lower middle income
LS,2016,52.908,992.491840678465,9.19744301,3.8399903868811,56.8386993408203,25.3734080229079,3.18,Sub-Saharan Africa ,Lower middle income
LS,2017,53.874,1069.36673247542,10.52956581,3.80087158261016,59.3586515505342,22.4347012157399,3.105,Sub-Saharan Africa ,Lower middle income
LT,2001,71.6585365853659,3532.52787363242,6.00193262,14.2439657426251,99.6236419677734,17.3276190793162,1.29,Europe & Central Asia,High income
LT,2002,71.7609756097561,4148.13091485015,6.13477659,14.7285151596935,102.291709899902,16.4295435196153,1.23,Europe & Central Asia,High income
LT,2003,72.0609756097561,5507.47434187652,6.17724085,15.1734207288543,105.020172119141,15.5425823302599,1.26,Europe & Central Asia,High income
LT,2004,71.9609756097561,6734.57487061946,5.48347187,15.613976845434,103.009536743164,14.8205310765714,1.27,Europe & Central Asia,High income
LT,2005,71.2536585365854,7857.03148786492,5.64637566,16.0506106831398,104.49723815918,14.4171853238712,1.29,Europe & Central Asia,High income
LT,2006,71.0560975609756,9210.10118229413,5.85725737,16.4653092780983,107.004852294922,14.2765715251915,1.33,Europe & Central Asia,High income
LT,2007,70.9,12295.1212779366,5.75978613,16.8213583447784,106.929290771484,14.2038714091332,1.36,Europe & Central Asia,High income
LT,2008,71.8121951219512,14955.5345462921,6.29010201,17.1037935044469,106.108779907227,14.1446134543711,1.45,Europe & Central Asia,High income
LT,2009,72.9146341463415,11854.3711053096,7.34499836,17.2804966025491,104.755882263184,14.0443261395798,1.5,Europe & Central Asia,High income
LT,2010,73.2682926829268,11829.122609457,6.9058671,17.6097771279808,105.068267822266,13.8485379434341,1.5,Europe & Central Asia,High income
LT,2011,73.5634146341464,14261.8433787325,6.54017687,17.9884941813021,106.008163452148,12.3194519812497,1.55,Europe & Central Asia,High income
LT,2012,73.8634146341464,14288.1853493139,6.30798101,18.1799731254535,106.17350769043,12.373124789345,1.6,Europe & Central Asia,High income
LT,2013,73.9146341463415,15636.5252586048,6.15501022,18.3577356444558,108.811836242676,12.4131714589563,1.59,Europe & Central Asia,High income
LT,2014,74.5170731707317,16446.1647181663,6.22244453,18.6035201529541,107.746429443359,12.7577404745041,1.57,Europe & Central Asia,High income
LT,2015,74.3219512195122,14269.8039878287,6.47396851,18.8803013596424,106.955902099609,11.3028578201847,1.63,Europe & Central Asia,High income
LT,2016,74.6707317073171,14934.2702840428,6.64928818,19.1757756195781,106.39778137207,10.2329418108878,1.63,Europe & Central Asia,High income
LT,2017,75.4804878048781,16800.1510246099,6.44472837,19.504402571296,107.223350524902,9.79993642739852,1.57,Europe & Central Asia,High income
LT,2018,75.6804878048781,19247.2315367967,6.46896172,19.7309309832227,106.866737365723,11.0838572805935,1.53,Europe & Central Asia,High income
LT,2019,76.2829268292683,19608.7943945553,6.94472647,19.8571907989029,106.835861206055,10.2465023749528,1.43,Europe & Central Asia,High income
LT,2020,75.0292682926829,20428.6478157394,7.41619062,19.9341539675463,106.810821533203,9.21893860360944,1.36,Europe & Central Asia,High income
LU,2001,77.8243902439025,48440.1420151355,6.38193941,13.9484529197977,95.656379699707,14.0914256061452,1.66,Europe & Central Asia,High income
LU,2002,77.9658536585366,53005.7339209179,6.76099968,14.0202984619899,95.4434585571289,13.9364482552271,1.63,Europe & Central Asia,High income
LU,2003,77.7268292682927,65689.3214536911,6.96221447,14.0392131693217,94.9043197631836,13.7908891605103,1.62,Europe & Central Asia,High income
LU,2004,79.1219512195122,76544.9170868473,7.2793355,14.0654883148536,94.1919326782227,13.6552282940809,1.66,Europe & Central Asia,High income
LU,2005,79.4317073170732,80988.1376230858,7.12328196,14.1069293143962,93.7901229858398,13.5299456280254,1.63,Europe & Central Asia,High income
LU,2006,79.2878048780488,90788.8004876145,6.6364212,14.0849627590057,94.220832824707,13.4267295726474,1.65,Europe & Central Asia,High income
LU,2007,79.3829268292683,107475.320297978,6.15803099,14.0545942907115,94.9079666137695,13.343666837051,1.61,Europe & Central Asia,High income
LU,2008,80.5390243902439,120422.137934157,6.23101091,14.030027168217,95.75830078125,13.2608348415223,1.61,Europe & Central Asia,High income
LU,2010,80.6317073170732,110885.991378721,6.66263008,13.9918409176011,100.080001831055,13.0161727518124,1.63,Europe & Central Asia,High income
LU,2011,80.9878048780488,119025.057203467,5.95225334,13.958297980655,100.420967102051,12.7279864121044,1.52,Europe & Central Asia,High income
LU,2012,81.3926829268293,112584.676270958,5.29404306,13.9654108927907,100.609519958496,11.3764588719617,1.57,Europe & Central Asia,High income
LU,2013,81.8,120000.140729859,5.23557377,14.0256757341215,103.469413757324,11.7081477939315,1.55,Europe & Central Asia,High income
LU,2014,82.2292682926829,123678.702143275,5.23040915,14.1251062865936,104.596977233887,9.99782870623861,1.5,Europe & Central Asia,High income
LU,2015,82.2926829268293,105462.012584423,5.08113575,14.1954152151927,104.379188537598,10.3915303158858,1.47,Europe & Central Asia,High income
LU,2016,82.6853658536585,106899.293549552,5.07103872,14.2424413802086,106.08519744873,9.61318538725802,1.41,Europe & Central Asia,High income
LU,2017,82.0951219512195,110193.213797228,5.13535357,14.3068137144371,106.78434753418,9.60846654630366,1.39,Europe & Central Asia,High income
LU,2018,82.2951219512195,116926.759593905,5.27355194,14.3776280584969,106.983123779297,9.29178826573985,1.38,Europe & Central Asia,High income
LU,2019,82.6390243902439,112696.649059674,5.46640301,14.4700667405182,106.946510314941,8.4591046194554,1.34,Europe & Central Asia,High income
LU,2020,82.1439024390244,116860.02817236,5.7671175,14.5852263807154,107.078948974609,8.67476189540246,1.36,Europe & Central Asia,High income
LV,2001,70.7609756097561,3504.61829462397,5.89092207,15.2967902763588,92.8558120727539,21.6067918371829,1.22,Europe & Central Asia,High income
LV,2002,70.9609756097561,4003.60935783538,5.95477772,15.67299817293,95.2927322387695,20.5080341220557,1.26,Europe & Central Asia,High income
LV,2003,71.2658536585366,4914.57992829302,5.73644829,16.0776790051831,96.5377883911133,19.4158394192282,1.32,Europe & Central Asia,High income
LV,2004,72.0268292682927,6109.73265186817,6.47518539,16.4790780213888,99.2952423095703,18.5452444962024,1.29,Europe & Central Asia,High income
LV,2005,71.3560975609756,7283.78738127622,6.08161736,16.8562497223504,102.686317443848,18.1112861204801,1.39,Europe & Central Asia,High income
LV,2006,70.8658536585366,9211.7374468148,6.02127075,17.2223969730946,103.965400695801,18.0087086881248,1.46,Europe & Central Asia,High income
LV,2007,71.019512195122,13370.9789452508,5.81969213,17.5124592416493,103.921241760254,17.9604077828999,1.54,Europe & Central Asia,High income
LV,2008,72.419512195122,15677.6080864506,5.86603212,17.7238123599017,104.897567749023,17.9236469538566,1.58,Europe & Central Asia,High income
LV,2009,73.0804878048781,11996.0322729773,6.2683239,17.9832099503161,99.4204025268555,17.8556897500464,1.46,Europe & Central Asia,High income
LV,2010,73.4829268292683,11188.4191700977,6.22420359,18.2544494766261,102.822158813477,17.7137997205206,1.36,Europe & Central Asia,High income
LV,2011,73.5756097560976,12902.574053337,5.91758251,18.4754761239579,105.565788269043,15.525589653222,1.33,Europe & Central Asia,High income
LV,2012,73.7780487804878,13329.3499931271,5.62075043,18.6755010177509,106.344802856445,14.9825047352387,1.44,Europe & Central Asia,High income
LV,2013,73.9829268292683,14484.4715282132,5.60404825,18.9296873835699,114.776809692383,15.4093695076531,1.52,Europe & Central Asia,High income
LV,2014,74.1243902439024,15185.814581236,5.66363621,19.2414909818675,113.706932067871,16.0993170108535,1.65,Europe & Central Asia,High income
LV,2015,74.4804878048781,13321.9753140616,5.84916782,19.5243158412573,112.356651306152,13.6554000536401,1.7,Europe & Central Asia,High income
LV,2016,74.580487804878,13838.5266823272,6.35184479,19.7753873612594,111.296806335449,12.6030729844024,1.74,Europe & Central Asia,High income
LV,2017,74.6292682926829,15132.4958333982,6.18721867,20.0107948444194,110.723251342773,11.6679973108454,1.69,Europe & Central Asia,High income
LV,2018,74.7829268292683,17252.1710428626,6.40854263,20.1981958800325,109.155700683594,14.2076039693657,1.6,Europe & Central Asia,High income
LV,2019,75.3878048780488,17294.9751600969,6.86276913,20.4072272200842,107.602462768555,12.4865833165492,1.61,Europe & Central Asia,High income
LV,2020,75.1853658536585,17564.2321549354,7.50587368,20.6721709557533,105.956283569336,11.6020322023647,1.55,Europe & Central Asia,High income
LY,2002,70.788,3718.29434696755,4.73818302,3.82343509075803,110.586441040039,37.6270729377772,2.831,Middle East & North Africa,Upper middle income
LY,2003,70.996,4674.09943200321,3.97301245,3.85755768300783,106.755638122559,39.2184710587122,2.797,Middle East & North Africa,Upper middle income
LY,2005,71.439,8079.24957329001,2.51707149,3.93300810166181,93.6851577758789,42.5121275374636,2.765,Middle East & North Africa,Upper middle income
LY,2006,71.632,10048.8480434289,2.29996443,3.94608986204667,97.6095123291016,44.1991556236799,2.699,Middle East & North Africa,Upper middle income
MA,2000,66.794,1499.107421875,3.69304585,4.32319661006496,39.6924896240234,26.2794045322845,2.774,Middle East & North Africa,Lower middle income
MA,2001,67.2,1506.24523925781,3.81601191,4.40841665830142,41.3156585693359,26.336708569121,2.686,Middle East & North Africa,Lower middle income
MA,2002,67.582,1596.02062988281,4.06117535,4.49755851755154,43.0969085693359,26.3732332307781,2.617,Middle East & North Africa,Lower middle income
MA,2003,67.958,1941.87255859375,4.08037519,4.58784937095757,44.651439666748,26.3997347331309,2.606,Middle East & North Africa,Lower middle income
MA,2004,68.272,2183.55541992188,4.23211098,4.66525268563501,47.3964385986328,26.4269692920543,2.611,Middle East & North Africa,Lower middle income
MA,2005,68.748,2242.98828125,4.37350655,4.73323072714854,49.1547889709473,26.4656931234232,2.613,Middle East & North Africa,Lower middle income
MA,2006,69.157,2438.12646484375,4.56586647,4.81319085043138,52.2258186340332,26.5559544015872,2.611,Middle East & North Africa,Lower middle income
MA,2007,69.62,2755.5859375,4.80759001,4.90761409724243,55.3458595275879,26.7015710730568,2.618,Middle East & North Africa,Lower middle income
MA,2008,70.051,3183.20043945313,4.83789158,4.99700277787036,57.666561126709,26.858954011948,2.612,Middle East & North Africa,Lower middle income
MA,2009,70.454,3119.58862304688,5.27312183,5.07741023336992,60.7418212890625,26.984514092377,2.624,Middle East & North Africa,Lower middle income
MA,2010,70.821,3067.9853515625,5.41861057,5.162106754161,63.0757983249551,27.0346621884598,2.629,Middle East & North Africa,Lower middle income
MA,2011,71.263,3301.98876953125,5.37019396,5.26097499930688,66.0255284774218,25.1025965770715,2.595,Middle East & North Africa,Lower middle income
MA,2012,71.674,3164.17724609375,5.39619017,5.37392001793781,68.7358726261435,23.517027783633,2.543,Middle East & North Africa,Lower middle income
MA,2017,73.608,3296.52661132813,4.98920393,6.21542948574287,78.2157249451868,28.0161565066814,2.375,Middle East & North Africa,Lower middle income
MA,2018,73.946,3501.69799804688,4.94516659,6.45847935365639,78.470919593794,23.1856283839847,2.354,Middle East & North Africa,Lower middle income
MA,2019,74.245,3508.09765625,5.020401,6.72020202315888,79.3440512967066,20.9299059936918,2.342,Middle East & North Africa,Lower middle income
MA,2020,73.133,3268.0302734375,5.78939486,6.97052126972381,80.3087996541375,21.3212642117301,2.32,Middle East & North Africa,Lower middle income
MC,2000,82.121,81789.0206522549,3.69517851,22.2357454282149,149.82096862793,16.052472566324,2.082,Europe & Central Asia,High income
MC,2008,83.827,204263.797114294,4.08434391,24.103216484483,147.5048828125,13.5901198440495,2.384,Europe & Central Asia,High income
MC,2016,85.63,173604.753555915,4.1231184,35.009121150338,153.586303710938,10.4725197097017,2.578,Europe & Central Asia,High income
MD,2010,69.876,2436.79935102421,10.13112831,10.6813851298936,87.9811349895035,20.4084787372334,1.703,Europe & Central Asia,Upper middle income
MD,2011,70.173,2941.36224066021,9.09670353,10.5443759336524,87.7193726926085,20.7106966050714,1.65,Europe & Central Asia,Upper middle income
MD,2012,70.344,3044.8084324815,9.13962078,10.485419553317,88.1958686665424,20.3835846673482,1.661,Europe & Central Asia,Upper middle income
MD,2013,70.291,3321.04397795719,8.68300343,10.6157631674484,88.3360494330142,19.979486487115,1.622,Europe & Central Asia,Upper middle income
MD,2014,70.241,3289.95758568777,8.73206043,11.0822689022586,104.382597025321,18.7371163449526,1.82,Europe & Central Asia,Upper middle income
MD,2015,70.118,2749.55137054338,8.50013351,11.7091797505114,105.06970563726,18.1478989162811,1.87,Europe & Central Asia,Upper middle income
MD,2016,70.179,2847.08794770479,7.62106228,12.2990838824212,106.047154912204,17.0561198558818,1.89,Europe & Central Asia,Upper middle income
MD,2017,70.375,3453.26727720294,7.1278038,12.8296483714172,94.3536367146469,15.1423919470871,1.81,Europe & Central Asia,Upper middle income
MD,2018,70.236,4156.44981956646,6.70760345,13.3074098865074,95.915919225487,17.080793755092,1.81,Europe & Central Asia,Upper middle income
MD,2019,70.181,4405.33418162155,6.49662447,13.8014600191097,95.6507638474012,15.7728170076841,1.78,Europe & Central Asia,Upper middle income
MD,2020,69.914,4375.7788930524,7.00484037,14.2911788385703,96.1733374702658,14.7583463021422,1.77,Europe & Central Asia,Upper middle income
ME,2011,76.0829268292683,7265.51668681954,7.96692181,13.3252988244592,93.1708908081055,26.8096357329836,1.65,Europe & Central Asia,Upper middle income
ME,2012,76.3,6552.48071710904,8.29550457,13.4746819458913,92.6130599975586,25.152725645633,1.72,Europe & Central Asia,Upper middle income
ME,2015,76.6024390243903,6421.00307345999,9.02188778,14.420476163943,91.863410949707,22.5226135295586,1.7,Europe & Central Asia,Upper middle income
ME,2016,76.5414634146342,6968.01539365317,8.63302994,14.8258265738724,90.5575180053711,20.7818361159159,1.8,Europe & Central Asia,Upper middle income
ME,2017,76.6853658536585,7674.2813940676,7.98255396,15.2378556506188,90.6022262573242,21.1885834911776,1.8,Europe & Central Asia,Upper middle income
ME,2018,77.8853658536585,8673.59128084795,8.34355545,15.7080684318645,91.4442672729492,22.0010575045609,1.8,Europe & Central Asia,Upper middle income
ME,2019,76.6829268292683,8749.02375172644,8.32983208,16.2013123164339,91.84033203125,18.3231957596321,1.8,Europe & Central Asia,Upper middle income
ME,2020,75.9317073170732,7538.53635992191,11.42177582,16.6406770460658,92.3578720092773,17.9824100566499,1.75,Europe & Central Asia,Upper middle income
MG,2005,60.664,305.812074924388,5.21557808,2.74446531840141,20.3285102844238,12.631688555934,5.195,Sub-Saharan Africa ,Low income
MG,2006,61.14,324.146874882604,5.07203865,2.72749724809942,22.8831806182861,12.851012042078,5.133,Sub-Saharan Africa ,Low income
MG,2007,61.533,419.548001431865,4.60865784,2.70985678479646,25.2112007141113,13.11900191265,5.083,Sub-Saharan Africa ,Low income
MG,2008,61.992,512.579800058444,4.08111811,2.69295925860265,27.4633598327637,13.4665519107277,5.043,Sub-Saharan Africa ,Low income
MG,2009,62.304,446.315238370592,4.38469839,2.67787402117284,28.5682106018066,13.9245557793887,5.003,Sub-Saharan Africa ,Low income
MG,2011,62.86,506.163691559309,4.521595,2.65931791842448,34.1198081970215,16.0170178085428,4.737,Sub-Saharan Africa ,Low income
MG,2012,63.007,493.511162904211,3.91105914,2.65892231659813,35.3920151133501,14.7009701749296,4.613,Sub-Saharan Africa ,Low income
MG,2014,63.261,505.684922503435,4.46240282,2.71282934644595,35.8148702330413,15.00220058015,4.421,Sub-Saharan Africa ,Low income
MG,2015,63.362,445.320069480568,5.0062542,2.78825380522701,36.1207695007324,16.0777176618248,4.335,Sub-Saharan Africa ,Low income
MG,2016,63.431,453.970714522463,5.33248854,2.86662404589863,36.0765113830566,16.138736457425,4.285,Sub-Saharan Africa ,Low income
MG,2017,63.433,491.866848718929,4.80225945,2.94338687851329,34.7709486382629,12.5514997924024,4.259,Sub-Saharan Africa ,Low income
MG,2018,63.491,500.45718552916,4.22160387,3.01848784753958,34.6266095687665,12.7238095692816,4.246,Sub-Saharan Africa ,Low income
MG,2019,63.504,499.818837622534,3.10129309,3.09198189312276,32.8161749019587,12.7945386496097,4.221,Sub-Saharan Africa ,Low income
MH,2002,63.848,2566.06708799222,12.06634617,2.25767873289969,78.4224166870117,11.864311787664,4.488,East Asia & Pacific,Upper middle income
MH,2003,63.956,2539.3307383954,13.3324337,2.24832247257376,73.5776977539062,11.7796777907771,4.418,East Asia & Pacific,Upper middle income
MH,2004,64.044,2566.08291015814,14.15128136,2.21851075948756,77.7290267944336,11.6826421251605,4.34,East Asia & Pacific,Upper middle income
MH,2005,64.112,2658.65217893885,18.45293236,2.17893885099988,73.762451171875,11.5921941113958,4.276,East Asia & Pacific,Upper middle income
MH,2006,64.207,2754.26988767503,22.29854774,2.14742510939078,79.1771087646484,11.5073802507863,4.197,East Asia & Pacific,Upper middle income
MH,2007,64.259,2892.28403958874,16.82522392,2.12164889017008,82.46044921875,11.4137679941335,4.09,East Asia & Pacific,Upper middle income
MH,2008,64.3,2817.60522775322,18.97963715,2.09782817605228,84.7516632080078,11.3101280862676,3.967,East Asia & Pacific,Upper middle income
MH,2009,64.395,2906.63026970914,18.7292881,2.08483520286052,83.8652801513672,11.1952312720186,3.83,East Asia & Pacific,Upper middle income
MH,2015,65.292,3764.34426229508,14.78209972,2.80017622770259,83.1655992680695,10.2729137216564,3.131,East Asia & Pacific,Upper middle income
MH,2016,65.477,4229.80988911945,14.62816238,3.00362615020227,84.9683299860961,10.3445553141009,3.091,East Asia & Pacific,Upper middle income
MH,2019,66.047,5292.33985502306,14.98994541,3.57333575721768,92.6458959354737,10.8031103210849,3.012,East Asia & Pacific,Upper middle income
MH,2020,65.387,5661.96787336674,12.12413406,3.70435413812886,92.9692504804612,10.7256194470999,2.989,East Asia & Pacific,Upper middle income
MK,2000,72.9463414634147,1861.89899780644,8.86991501,9.76010479996986,83.5768890380859,38.4097368734453,1.863,Europe & Central Asia,Upper middle income
MK,2001,73.4365853658537,1823.02267682636,8.3815918,9.98344384482222,84.2949676513672,38.3465283909884,1.729,Europe & Central Asia,Upper middle income
MK,2002,73.0390243902439,1989.13537265159,8.97826958,10.1740481006361,83.9654083251953,38.3051379529426,1.786,Europe & Central Asia,Upper middle income
MK,2003,73.2414634146342,2445.36286400013,9.00857735,10.3204268642762,83.6575317382812,38.2684224047552,1.745,Europe & Central Asia,Upper middle income
MK,2004,73.5975609756098,2818.5814561242,8.46505451,10.4746258291976,83.2468414306641,38.2192385918736,1.524,Europe & Central Asia,Upper middle income
MK,2005,73.6975609756098,3120.98401394233,7.67907524,10.6415833236235,83.6800384521484,38.1404433597452,1.5,Europe & Central Asia,Upper middle income
MK,2007,73.8,4204.11328760452,6.57065344,11.0189522241413,84.0014801025391,36.7214569855729,1.46,Europe & Central Asia,Upper middle income
MK,2008,74.4,5026.4202989873,6.55317593,11.2262740519037,84.0322494506836,35.6121850379648,1.47,Europe & Central Asia,Upper middle income
MK,2009,74.4463414634146,4799.78722768888,6.52846384,11.4293250237734,84.1355972290039,34.6946054990783,1.5,Europe & Central Asia,Upper middle income
MK,2010,74.9975609756098,4833.36586759968,6.71369696,11.6140833193192,85.4283828735352,34.3123770557157,1.6,Europe & Central Asia,Upper middle income
MK,2012,74.9024390243903,5049.8265386157,6.61468363,12.0723567464621,85.8300170898438,35.8424435184763,1.5,Europe & Central Asia,Upper middle income
MK,2013,75.4,5626.26115664893,6.71928358,12.458575061591,83.8025588989258,32.7169102539109,1.5,Europe & Central Asia,Upper middle income
MK,2014,75.4512195121951,5925.38592218015,6.28993368,12.9263524713146,83.6949768066406,33.7775349314159,1.5,Europe & Central Asia,Upper middle income
MK,2015,75.4024390243902,5262.68671928674,6.34227896,13.4042646662284,84.9836273193359,31.8724776060607,1.49,Europe & Central Asia,Upper middle income
MK,2017,75.9536585365854,5955.2973863451,6.43909454,14.4580662828714,84.6865386962891,30.4645094005313,1.43,Europe & Central Asia,Upper middle income
MK,2018,76.6487804878049,6713.98925398989,6.45699358,15.0850497869881,83.3533935546875,31.0045303573284,1.42,Europe & Central Asia,Upper middle income
MK,2019,76.6024390243903,6718.85826635458,7.06654119,15.7588026396984,82.5312805175781,25.8786881284068,1.34,Europe & Central Asia,Upper middle income
MK,2020,74.3951219512195,6659.59651070776,7.73212385,16.3463390126845,82.4416732788086,26.118651401474,1.31,Europe & Central Asia,Upper middle income
